index,song_name,artist_name,album_names,song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence,id,link
4315,Run of Good Luck,Rob Baird,Wrong Side of the River,0.14,0.11939490171460924,0.701,0.544,0.166,2.95e-06,0.5454545454545454,0.106,0.6403984833841351,1,0.0347,0.5385774065484198,0.8,0.306,Run of Good LuckRob Baird,
4316,A Woman Like You,Lee Brice,Hard 2 Love,0.64,0.11065904419177933,0.245,0.5920000000000001,0.584,0.0,0.6363636363636364,0.0862,0.7767947860134314,1,0.0305,0.660487458628744,0.8,0.371,A Woman Like YouLee Brice,
4317,Singing to Me,Parker Millsap,Other Arrangements,0.55,0.09590364708344104,0.807,0.473,0.318,0.0,0.18181818181818185,0.11,0.7331549079374521,1,0.0455,0.34494754826302626,0.8,0.165,Singing to MeParker Millsap,
4318,Asking For A Friend,Devin Dawson,Asking For A Friend,0.14,0.1271606057249128,0.23800000000000002,0.713,0.527,7.49e-06,0.3636363636363637,0.111,0.7745644685649147,1,0.0329,0.5076222154359148,0.8,0.445,Asking For A FriendDevin Dawson,
4319,People Change,Mipso,Edges Run,0.6900000000000001,0.11237499622345086,0.884,0.374,0.276,0.0123,0.6363636363636364,0.122,0.5903650286224073,1,0.0353,0.3308421165575813,0.8,0.41200000000000003,People ChangeMipso,
4320,1979,High Dive Heart,Grunge Lullaby,0.54,0.15218094314139513,0.81,0.688,0.3670000000000001,0.0,0.7272727272727273,0.102,0.7756300646792058,1,0.027000000000000003,0.4950890977971095,0.8,0.213,1979High Dive Heart,
4321,Streets of Aberdeen,Hellbound Glory,Streets of Aberdeen,0.51,0.1334419860508262,0.153,0.48200000000000004,0.44299999999999995,0.000105,0.18181818181818185,0.14,0.7377890119693703,1,0.0412,0.6010284006966052,0.8,0.3670000000000001,Streets of AberdeenHellbound Glory,
4322,A Simple Song,Chris Stapleton,From A Room: Volume 2,0.62,0.11414298070994648,0.87,0.613,0.19899999999999998,0.000218,0.4545454545454546,0.10400000000000001,0.5552994820707259,1,0.0298,0.3181934482787081,0.8,0.376,A Simple SongChris Stapleton,
4323,It’s Your Move,Josh Kelley,It’s Your Move,0.54,0.12287100539011472,0.0672,0.44299999999999995,0.408,0.0,0.09090909090909093,0.149,0.7733006220107551,1,0.0291,0.51934235178567,0.6000000000000001,0.368,It’s Your MoveJosh Kelley,
4324,Damage,Rachel Wammack,Rachel Wammack - EP,0.53,0.11258368553150873,0.439,0.544,0.3,0.0,0.18181818181818185,0.113,0.7774638812479866,1,0.0273,0.3011827433372675,0.8,0.168,DamageRachel Wammack,
4325,Cheap Suit,Jeffrey Foucault,Blood Brothers,0.53,0.0822224683972773,0.9279999999999999,0.502,0.0596,2.660000000000001e-05,0.2727272727272727,0.125,0.5400094168958938,1,0.0361,0.5495588441634546,0.8,0.317,Cheap SuitJeffrey Foucault,
4326,The House That Built Me,Miranda Lambert,Revolution,0.66,0.1256757225517611,0.575,0.515,0.3,8.46e-06,0.4545454545454546,0.115,0.7623472852080391,1,0.0289,0.3347667115113198,0.8,0.20600000000000002,The House That Built MeMiranda Lambert,
4327,Nothing Like You,Dave Barnes,"Carry on, San Vicente",0.55,0.1399163899994741,0.5579999999999999,0.608,0.496,1.15e-05,0.0,0.152,0.7394493594032662,1,0.0309,0.3179169521042596,0.8,0.506,Nothing Like YouDave Barnes,
4328,Swimming Alone,Liz Rose,Swimming Alone,0.52,0.11652752181166935,0.493,0.5720000000000001,0.493,4.48e-06,0.18181818181818185,0.0817,0.7907466607191534,1,0.0295,0.6605658679916473,0.8,0.171,Swimming AloneLiz Rose,
4329,You and Tequila,Kenny Chesney,Hemingway's Whiskey,0.65,0.12915238571602813,0.4370000000000001,0.691,0.45399999999999996,0.00227,0.5454545454545454,0.0783,0.7344683171015786,1,0.0256,0.5605815498642279,0.8,0.35,You and TequilaKenny Chesney,
4330,Old Time's Sake,Charlie Worsham,Old Time's Sake,0.48,0.10677283525405826,0.884,0.47600000000000003,0.182,0.00086,0.3636363636363637,0.11199999999999999,0.5549277624959731,1,0.038,0.36560222517518304,0.8,0.146,Old Time's SakeCharlie Worsham,
4331,Pieces of You,Chris Carmack,Pieces of You,0.53,0.1647879034053843,0.14800000000000002,0.505,0.642,3.15e-05,0.6363636363636364,0.0991,0.8691794909919957,1,0.0305,0.2558745120048861,0.8,0.16699999999999998,Pieces of YouChris Carmack,
4332,Written in the Sand,Old Dominion,Written in the Sand,0.2,0.09627682608739438,0.593,0.725,0.4370000000000001,0.0,0.5454545454545454,0.0842,0.7227715411493569,1,0.0575,0.3465900180754216,0.8,0.759,Written in the SandOld Dominion,
4333,Wait Up For Me,Amos Lee,Spirit,0.58,0.11925279156917575,0.677,0.654,0.24,0.006490000000000001,0.9090909090909092,0.0784,0.5718533937997174,1,0.0288,0.342578760141632,0.2,0.24600000000000002,Wait Up For MeAmos Lee,
4334,Time Is Cold (Coffee House Version),Jeffrey East,Time Is Cold (Coffee House Version),0.53,0.09877270545266556,0.8959999999999999,0.602,0.275,0.0,0.9090909090909092,0.155,0.6710777389537332,1,0.031,0.5940334601639168,0.8,0.34299999999999997,Time Is Cold (Coffee House Version)Jeffrey East,
4335,Dancing Shoes,Green River Ordinance,The Morning Passengers EP - Acoustic Sessions,0.13,0.1216267023844292,0.141,0.594,0.415,1.58e-06,0.6363636363636364,0.105,0.7875003097663122,1,0.0277,0.5696316410666975,0.8,0.205,Dancing ShoesGreen River Ordinance,
4336,Blacked Out,Chris Young,Losing Sleep,0.56,0.09952186090438002,0.835,0.598,0.391,1.4800000000000002e-05,0.6363636363636364,0.10099999999999999,0.6746462468713602,1,0.0323,0.643839912841803,0.8,0.644,Blacked OutChris Young,
4337,Diamonds,Sarah Darling,Diamonds,0.52,0.10083665949402076,0.126,0.5660000000000001,0.672,0.0,0.7272727272727273,0.225,0.8354769162144079,1,0.034,0.3218209130151289,0.8,0.435,DiamondsSarah Darling,
4338,The Love That We Need,Hayes Carll,Lovers and Leavers,0.55,0.1322855227807039,0.708,0.369,0.365,0.0343,0.3636363636363637,0.10800000000000001,0.7161549327187571,1,0.0451,0.7470307612311096,0.8,0.222,The Love That We NeedHayes Carll,
4339,When The Right One Comes Along,Nashville Cast,"Clare Bowen As Scarlett O'Connor, Season 1",0.47,0.11749263992534185,0.887,0.628,0.21600000000000005,6.17e-06,0.3636363636363637,0.129,0.7423983346963051,1,0.0296,0.5696564019181405,0.8,0.337,When The Right One Comes AlongNashville Cast,
4340,All Is Well,Austin Basham,All Is Well,0.27,0.13689626966463125,0.8590000000000001,0.34,0.419,0.0021100000000000003,1.0,0.141,0.6572993333828959,1,0.0337,0.41242499525417015,0.8,0.263,All Is WellAustin Basham,
4341,She Don't Love You,Eric Paslay,Eric Paslay,0.6,0.1399018432916738,0.335,0.36,0.33299999999999996,1.09e-06,0.6363636363636364,0.114,0.7503035709860482,1,0.0285,0.3075710430095989,0.2,0.17,She Don't Love YouEric Paslay,
4342,Without A Word,Sara Watkins,Without A Word,0.52,0.12675777381659736,0.9009999999999999,0.579,0.171,0.000308,1.0,0.111,0.6015166158649914,1,0.0303,0.5625294035110887,0.8,0.389,Without A WordSara Watkins,
4343,If We Were Vampires,Jason Isbell and the 400 Unit,The Nashville Sound,0.72,0.11389121076724933,0.8240000000000001,0.629,0.20800000000000002,3.7000000000000006e-06,0.4545454545454546,0.107,0.5586449582435011,1,0.0324,0.3986868495117985,0.8,0.685,If We Were VampiresJason Isbell and the 400 Unit,
4344,Slow Burn,Kacey Musgraves,Golden Hour,0.66,0.1309947822078098,0.462,0.555,0.43,0.00019099999999999998,0.18181818181818185,0.0869,0.7350878497261666,1,0.0295,0.6091705940128261,0.8,0.27399999999999997,Slow BurnKacey Musgraves,
4345,Giving It All (To You),Haley & Michaels,Giving It All (To You),0.53,0.12439281482152867,0.7709999999999999,0.636,0.32,0.0,0.8181818181818182,0.11699999999999999,0.7140733031001413,1,0.027999999999999997,0.4718469119091442,0.8,0.2,Giving It All (To You)Haley & Michaels,
4346,Golden (Acoustic),Becca Mancari,Golden (Acoustic),0.58,0.16522374515063115,0.91,0.359,0.17,0.00023799999999999998,0.3636363636363637,0.11,0.6902336877059947,1,0.0308,0.5656286367500557,0.6000000000000001,0.17800000000000002,Golden (Acoustic)Becca Mancari,
4347,Nowhere Fast,Old Dominion,Meat and Candy,0.66,0.09900713124375472,0.46,0.7879999999999999,0.488,4.52e-06,0.6363636363636364,0.0751,0.7793472604267341,1,0.0286,0.420827177510544,0.8,0.48,Nowhere FastOld Dominion,
4348,Whiskey And You,Chris Stapleton,Traveller,0.66,0.12551179234462714,0.919,0.5920000000000001,0.0562,6.22e-06,0.18181818181818185,0.111,0.6052585929175031,1,0.0599,0.5241253229227708,0.8,0.266,Whiskey And YouChris Stapleton,
4349,Where You Are - Acoustic,Tenille Townes,Living Room Worktapes,0.59,0.1297443248257472,0.614,0.387,0.174,0.0,0.18181818181818185,0.12,0.5948256635194409,1,0.0323,0.665670730197509,0.8,0.213,Where You Are - AcousticTenille Townes,
4350,What If I Stay,Chris Young,I'm Comin' Over,0.5700000000000001,0.1082946446854722,0.131,0.58,0.653,4.650000000000001e-05,0.3636363636363637,0.11599999999999999,0.8107699551458379,1,0.0275,0.38800666892265534,0.8,0.23199999999999998,What If I StayChris Young,
4351,The Captain's Daughter (Johnny Cash: Forever Words),Alison Krauss & Union Station,Johnny Cash: Forever Words,0.53,0.15987167565765106,0.8240000000000001,0.519,0.354,0.0019,0.09090909090909093,0.147,0.7004931479691721,1,0.0321,0.33928144009111993,0.8,0.37,The Captain's Daughter (Johnny Cash: Forever Words)Alison Krauss & Union Station,
4352,Suitcase Heart,Tyler Cain,Suitcase Heart,0.14,0.08515083257522607,0.856,0.757,0.29,0.0,0.7272727272727273,0.0877,0.8066562585185736,1,0.0324,0.5076098350101932,0.8,0.226,Suitcase HeartTyler Cain,
4353,Brighter Shade of Blue,Jordan DePaul,Forces - EP,0.52,0.12128989014997656,0.625,0.489,0.43799999999999994,8e-05,0.7272727272727273,0.122,0.7439347756052834,1,0.0265,0.35071269984070513,0.8,0.188,Brighter Shade of BlueJordan DePaul,
4354,Mona Lisas And Mad Hatters,Maren Morris,Restoration: The Songs Of Elton John And Bernie Taupin,0.56,0.16338526508018034,0.129,0.659,0.518,1.88e-05,0.4545454545454546,0.107,0.7733749659257056,1,0.0399,0.5277858021277825,0.8,0.35600000000000004,Mona Lisas And Mad HattersMaren Morris,
4355,Woulda Left Me Too,Ryan Griffin,Sake of the Summer,0.61,0.1185444787970544,0.6729999999999999,0.564,0.452,0.00105,0.3636363636363637,0.0923,0.7478997844026467,1,0.0603,0.6104045097764095,0.8,0.17300000000000001,Woulda Left Me TooRyan Griffin,
4356,The Time I've Wasted,Lori McKenna,Numbered Doors,0.63,0.11259655377302435,0.7959999999999999,0.473,0.25,8.83e-05,0.4545454545454546,0.10099999999999999,0.6816097935717296,1,0.0304,0.5984986670408308,0.8,0.261,The Time I've WastedLori McKenna,
4357,Blue Moon of Kentucky,Bill Monroe & His Blue Grass Boys,The Essential Bill Monroe (1945-1949),0.38,0.09449373540433692,0.966,0.606,0.184,0.00027400000000000005,0.9090909090909092,0.0962,0.5825589175525983,1,0.0327,0.4312143546909433,0.6000000000000001,0.7929999999999999,Blue Moon of KentuckyBill Monroe & His Blue Grass Boys,
4358,Straighten Up And Fly Right - 1990 Digital Remaster,Nat King Cole Trio,The Complete Capitol Recordings Of The Nat King Cole Trio,0.37,0.07538159930981468,0.968,0.638,0.203,0.00040300000000000004,0.4545454545454546,0.122,0.6120238891780041,0,0.128,0.6885497569309748,0.8,0.68,Straighten Up And Fly Right - 1990 Digital RemasterNat King Cole Trio,
4359,Don't Fence Me In,Roy Rogers,Ride Ranger Ride,0.32,0.08952547520177963,0.976,0.645,0.20600000000000002,0.0026,0.3636363636363637,0.0697,0.6617847495849132,1,0.0506,0.5692519746779026,0.8,0.795,Don't Fence Me InRoy Rogers,
4360,Stay A Little Longer,Bob Wills & His Texas Playboys,Classic Western Swing,0.31,0.07209907874580522,0.78,0.6459999999999999,0.513,0.00176,0.6363636363636364,0.132,0.5835749510569227,1,0.0802,0.4807608184286764,0.8,0.9540000000000001,Stay A Little LongerBob Wills & His Texas Playboys,
4361,Smoke! Smoke! Smoke! (That Cigarette),Tex Williams,Smoke! Smoke! Smoke!,0.39,0.08466911275153216,0.748,0.653,0.716,0.0,0.3636363636363637,0.062,0.7762743786087776,1,0.366,0.5138289355309964,0.8,0.877,Smoke! Smoke! Smoke! (That Cigarette)Tex Williams,
4362,Take an Old Cold 'Tater (and Wait),Little Jimmy Dickens,16 Biggest Hits,0.29,0.08718289575717293,0.815,0.573,0.36,0.0,0.4545454545454546,0.223,0.7122394865313608,1,0.0544,0.8425209848215981,0.8,0.951,Take an Old Cold 'Tater (and Wait)Little Jimmy Dickens,
4363,Bouquet of Roses - Remastered,Eddy Arnold,Complete Original #1 Hits,0.3,0.07873853187911015,0.937,0.565,0.23600000000000002,0.0,0.18181818181818185,0.127,0.6675835749510569,1,0.0313,0.2806807583423435,0.8,0.68,Bouquet of Roses - RemasteredEddy Arnold,
4364,New San Antonio Rose,Bob Wills & His Texas Playboys,The Essential Bob Wills And His Texas Playboys,0.3,0.0807750709711494,0.909,0.7090000000000001,0.341,0.18100000000000002,0.7272727272727273,0.18100000000000002,0.7193765023666145,1,0.0389,0.4312432423509603,0.8,0.895,New San Antonio RoseBob Wills & His Texas Playboys,
4365,Old Shep,Red Foley,Country Music Hall Of Fame: Red Foley,0.24,0.10310986233219534,0.866,0.47200000000000003,0.152,0.0,0.6363636363636364,0.122,0.6139072683567517,1,0.0303,0.4531194546009789,0.6000000000000001,0.4,Old ShepRed Foley,
4366,Cool Water,Sons of the Pioneers,Cool Water (With Bonus Tracks),0.27,0.06553459710654792,0.848,0.414,0.215,0.0,0.0,0.151,0.5739350234183331,1,0.0314,0.5286400515025709,0.8,0.326,Cool WaterSons of the Pioneers,
4367,Texarkana Baby,Eddy Arnold,Complete Original #1 Hits,0.28,0.08343096412222369,0.866,0.8270000000000001,0.271,0.0,0.3636363636363637,0.10099999999999999,0.6661958218719798,1,0.204,0.4243638524583399,0.8,0.83,Texarkana BabyEddy Arnold,
4368,Panhandle Rag,Leon Mcauliff And His Cimarron Boys,Mister Western Swing,0.26,0.09257636741850768,0.759,0.613,0.485,0.522,0.09090909090909093,0.0591,0.7988005848387976,0,0.0379,0.6689969379080383,0.8,0.564,Panhandle RagLeon Mcauliff And His Cimarron Boys,
4369,Mule Skinner Blues (Blue Yodel #8),Bill Monroe & His Blue Grass Boys,The Essential Bill Monroe,0.27,0.0837140654355676,0.7020000000000001,0.511,0.469,0.073,0.6363636363636364,0.20800000000000002,0.7200208162961862,1,0.0332,0.5006107676689309,0.8,0.584,Mule Skinner Blues (Blue Yodel #8)Bill Monroe & His Blue Grass Boys,
4370,Milk Cow Blues,The Maddox Brothers & Rose,America's Most Colorful Hillbilly Band - Vol. 1,0.26,0.09997672526751956,0.988,0.6559999999999999,0.132,0.0567,0.18181818181818185,0.0972,0.6123708274477734,1,0.044000000000000004,0.41595754339339214,0.8,0.469,Milk Cow BluesThe Maddox Brothers & Rose,
4371,The Golden Rocket,Hank Snow,The Essential Hank Snow,0.31,0.08560178051703475,0.508,0.71,0.757,7.5e-05,0.3636363636363637,0.41700000000000004,0.7587787772904121,1,0.0448,0.4938758160763954,0.8,0.9620000000000001,The Golden RocketHank Snow,
4372,Tennessee Waltz,Roy Acuff,The Essential Roy Acuff,0.31,0.0906964851797022,0.742,0.562,0.255,0.0,0.0,0.138,0.7065645676901346,1,0.031,0.470489191888345,0.8,0.501,Tennessee WaltzRoy Acuff,
4373,Slow Poke - Single Version,Pee Wee King & His Golden West Cowboys,Nippers 50's-Vol.1,0.29,0.09430742564674104,0.732,0.7559999999999999,0.175,2.47e-06,0.6363636363636364,0.0737,0.5866726141798627,1,0.138,0.5526085556995354,0.8,0.7829999999999999,Slow Poke - Single VersionPee Wee King & His Golden West Cowboys,
4374,I'm A Long Gone Daddy,Hank Williams,The Complete Hank Williams,0.28,0.08823473462888551,0.8140000000000001,0.5539999999999999,0.368,0.0,0.8181818181818182,0.24100000000000002,0.6794290387331796,1,0.0352,0.5929935044033046,0.8,0.902,I'm A Long Gone DaddyHank Williams,
4375,You Are My Sunshine,Jimmie Davis,Top 100 Classics - The Very Best of Jimmie Davis,0.3,0.08774238451872217,0.889,0.835,0.198,0.0,0.8181818181818182,0.461,0.7068867246549203,0,0.045,0.4055043372758111,0.8,0.711,You Are My SunshineJimmie Davis,
4376,Steel Guitar Rag,Merle Travis,The Legend of Merle Travis,0.22,0.06630277517615504,0.449,0.7390000000000001,0.466,1.5399999999999998e-05,0.18181818181818185,0.0835,0.6281813000272594,1,0.032,0.5124670887016235,0.8,0.9470000000000001,Steel Guitar RagMerle Travis,
4377,Kentucky Waltz,Bill Monroe,Columbia Historic Edition,0.33,0.08625078748043187,0.866,0.568,0.196,0.129,0.18181818181818185,0.22899999999999998,0.6375238520060467,1,0.0325,0.5088437507737766,0.6000000000000001,0.565,Kentucky WaltzBill Monroe,
4378,I Saw The Light,Hank Williams,The Complete Hank Williams,0.36,0.08461708029670809,0.945,0.599,0.287,3.53e-05,0.6363636363636364,0.376,0.6814115431318613,1,0.0255,0.4236416609579148,0.8,0.563,I Saw The LightHank Williams,
4379,Room Full of Roses,George Morgan,The Late Great - 14 Greatest Hits,0.24,0.07909660468650166,0.8370000000000001,0.556,0.243,0.000122,0.9090909090909092,0.0795,0.5764379352216689,1,0.0312,0.3711362754727258,0.8,0.439,Room Full of RosesGeorge Morgan,
4380,Cherokee Maiden,Bob Wills & His Texas Playboys,Classic Western Swing,0.25,0.09046541632118237,0.758,0.664,0.5379999999999999,0.0185,0.8181818181818182,0.0674,0.645255619160905,1,0.0687,0.4634571100784919,0.8,0.6679999999999999,Cherokee MaidenBob Wills & His Texas Playboys,
4381,Walking The Floor Over You - 1941 Edit,Ernest Tubb,"Retrospective, Volume 1",0.22,0.08239367195831138,0.841,0.877,0.228,8.54e-06,0.0,0.0654,0.6317993705548535,1,0.0617,0.4725319621324045,0.8,0.888,Walking The Floor Over You - 1941 EditErnest Tubb,
4382,"So, Round, So Firm, So Fully Packed",Johnny Bond,The Very Best Of,0.24,0.0930015788772851,0.988,0.6829999999999999,0.185,0.10099999999999999,0.2727272727272727,0.0903,0.5815924466582411,1,0.17300000000000001,0.7935770351356481,0.8,0.925,"So, Round, So Firm, So Fully PackedJohnny Bond",
4383,I Love You So Much It Hurts,Floyd Tillman,Columbia Country Classics Volume 2: Honky Tonk Heroes,0.21,0.08388582848536323,0.9059999999999999,0.433,0.252,3.95e-06,0.8181818181818182,0.13,0.611875201348103,1,0.027000000000000003,0.3746316823347832,0.6000000000000001,0.32899999999999996,I Love You So Much It HurtsFloyd Tillman,
4384,Lovesick Blues - Single Version,Hank Williams,40 Greatest Hits,0.36,0.08573605781980657,0.9520000000000001,0.764,0.22,2.16e-06,0.0,0.161,0.6361856615369366,1,0.0544,0.5206546769121567,0.8,0.688,Lovesick Blues - Single VersionHank Williams,
4385,Mule Train,Tennessee Ernie Ford,Capitol Collectors Series,0.25,0.09617220168898467,0.281,0.6970000000000001,0.182,0.0069299999999999995,0.8181818181818182,0.13,0.5710851733452283,0,0.0603,0.5277445340420439,0.8,0.308,Mule TrainTennessee Ernie Ford,
4386,Divorce Me C.O.D.,Merle Travis,The Merle Travis Story,0.24,0.0693391206850828,0.551,0.611,0.42200000000000004,1.06e-06,0.4545454545454546,0.0675,0.6435952717270091,1,0.0733,0.8002748454510188,0.8,0.8809999999999999,Divorce Me C.O.D.Merle Travis,
4387,Pistol Packin' Mama - Single Version,Bing Crosby,Bing-His Legendary Years 1931-1957,0.54,0.09539283384414657,0.784,0.6459999999999999,0.273,0.0,0.6363636363636364,0.1,0.6089757886650311,1,0.214,0.8269381556467121,0.8,0.897,Pistol Packin' Mama - Single VersionBing Crosby,
4388,Roly-Poly,Bob Wills & His Texas Playboys,Classic Western Swing,0.28,0.07650057683291316,0.773,0.755,0.523,0.0011300000000000001,0.6363636363636364,0.191,0.6622308130746165,1,0.165,0.5230069577992554,0.8,0.883,Roly-PolyBob Wills & His Texas Playboys,
4389,"Cold, Cold Heart - Single Version",Hank Williams,The Best Of Hank Williams 20th Century Masters The Millennium Collection Volume 2,0.39,0.08451245589829838,0.885,0.583,0.23199999999999998,0.0,0.18181818181818185,0.15,0.7529056080093177,1,0.034,0.4683556318556607,0.8,0.517,"Cold, Cold Heart - Single VersionHank Williams",
4390,Sixteen Tons,Merle Travis,The Merle Travis Story,0.33,0.09266588562035556,0.618,0.7979999999999999,0.312,0.0,1.0,0.14400000000000002,0.5607018065571333,0,0.075,0.5587492468574353,0.8,0.38799999999999996,Sixteen TonsMerle Travis,
4391,Worried Mind,Roy Acuff & His Smoky Mountain Boys,The Collection '36-'59,0.22,0.08909299038910205,0.973,0.677,0.293,0.0519,0.4545454545454546,0.132,0.6980397987758036,1,0.0383,0.2912330078656971,0.8,0.733,Worried MindRoy Acuff & His Smoky Mountain Boys,
4392,Deck Of Cards,Tex Ritter,Capitol Collectors Series,0.25,0.09708976325792544,0.986,0.579,0.19399999999999998,0.0281,0.2727272727272727,0.129,0.4301291105989641,1,0.83,0.3062463374573907,0.8,0.638,Deck Of CardsTex Ritter,
4393,Honky Tonkin',Hank Williams,The Complete Hank Williams,0.28,0.08595985332442628,0.591,0.602,0.523,2.99e-06,1.0,0.0944,0.7539464228186257,1,0.0325,0.6665910085094794,1.0,0.85,Honky Tonkin'Hank Williams,
4394,"Too Late To Worry, Too Blue To Cry",Al Dexter,Pistol Packin' Mama - The Best Of Al Dexter,0.22,0.08451413436458302,0.893,0.742,0.35100000000000003,0.11599999999999999,0.6363636363636364,0.136,0.6064728768616956,0,0.0552,0.7509883706534388,0.8,0.966,"Too Late To Worry, Too Blue To CryAl Dexter",
4395,Texas Playboy Rag,Bob Wills & His Texas Playboys,The Essential Bob Wills And His Texas Playboys,0.23,0.0809613807287453,0.878,0.853,0.532,0.491,0.18181818181818185,0.134,0.7547394245780983,1,0.0418,0.4610759415313761,0.8,0.973,Texas Playboy RagBob Wills & His Texas Playboys,
